[Header]
GSGX Version	1.9.0
Report Date	7/2/2014 1:28:38 PM
Project	LUNG
Group Set	LUNG
Analysis	LUNG_nonorm_nobkgd
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	6285431096_A.AVG_Signal	6285431096_A.NARRAYS	6285431096_A.ARRAY_STDEV	6285431096_A.BEAD_STDERR	6285431096_A.Avg_NBEADS	6285431096_A.Detection Pval	6285431098_A.AVG_Signal	6285431098_A.NARRAYS	6285431098_A.ARRAY_STDEV	6285431098_A.BEAD_STDERR	6285431098_A.Avg_NBEADS	6285431098_A.Detection Pval	6285431098_B.AVG_Signal	6285431098_B.NARRAYS	6285431098_B.ARRAY_STDEV	6285431098_B.BEAD_STDERR	6285431098_B.Avg_NBEADS	6285431098_B.Detection Pval	6285431096_B.AVG_Signal	6285431096_B.NARRAYS	6285431096_B.ARRAY_STDEV	6285431096_B.BEAD_STDERR	6285431096_B.Avg_NBEADS	6285431096_B.Detection Pval	6285431098_C.AVG_Signal	6285431098_C.NARRAYS	6285431098_C.ARRAY_STDEV	6285431098_C.BEAD_STDERR	6285431098_C.Avg_NBEADS	6285431098_C.Detection Pval	6285431098_D.AVG_Signal	6285431098_D.NARRAYS	6285431098_D.ARRAY_STDEV	6285431098_D.BEAD_STDERR	6285431098_D.Avg_NBEADS	6285431098_D.Detection Pval	6285431096_C.AVG_Signal	6285431096_C.NARRAYS	6285431096_C.ARRAY_STDEV	6285431096_C.BEAD_STDERR	6285431096_C.Avg_NBEADS	6285431096_C.Detection Pval	6285431096_D.AVG_Signal	6285431096_D.NARRAYS	6285431096_D.ARRAY_STDEV	6285431096_D.BEAD_STDERR	6285431096_D.Avg_NBEADS	6285431096_D.Detection Pval	6285431096_E.AVG_Signal	6285431096_E.NARRAYS	6285431096_E.ARRAY_STDEV	6285431096_E.BEAD_STDERR	6285431096_E.Avg_NBEADS	6285431096_E.Detection Pval	6285431096_F.AVG_Signal	6285431096_F.NARRAYS	6285431096_F.ARRAY_STDEV	6285431096_F.BEAD_STDERR	6285431096_F.Avg_NBEADS	6285431096_F.Detection Pval	6285431098_E.AVG_Signal	6285431098_E.NARRAYS	6285431098_E.ARRAY_STDEV	6285431098_E.BEAD_STDERR	6285431098_E.Avg_NBEADS	6285431098_E.Detection Pval	6285431098_F.AVG_Signal	6285431098_F.NARRAYS	6285431098_F.ARRAY_STDEV	6285431098_F.BEAD_STDERR	6285431098_F.Avg_NBEADS	6285431098_F.Detection Pval	
NEGATIVE	5820431	144.0	1	NaN	5.880	37	0.14637	107.1	1	NaN	2.684	40	0.98184	129.4	1	NaN	5.413	29	0.08974	132.8	1	NaN	5.584	47	0.24573	110.8	1	NaN	3.047	47	0.58761	122.3	1	NaN	5.808	27	0.35684	111.9	1	NaN	4.578	43	0.84295	130.6	1	NaN	7.739	38	0.13248	128.3	1	NaN	7.230	40	0.15278	113.6	1	NaN	7.371	33	0.68162	116.7	1	NaN	4.050	35	0.09295	113.9	1	NaN	3.701	42	0.15385	
NEGATIVE	5820692	146.2	1	NaN	6.140	52	0.10256	125.5	1	NaN	4.159	38	0.26603	127.0	1	NaN	3.572	45	0.13889	140.3	1	NaN	6.458	47	0.08226	121.6	1	NaN	5.149	38	0.09402	124.4	1	NaN	3.208	48	0.25641	144.6	1	NaN	8.645	30	0.02991	111.3	1	NaN	4.124	44	0.81517	120.2	1	NaN	3.428	55	0.40278	122.7	1	NaN	5.248	48	0.32479	107.5	1	NaN	4.063	55	0.47543	108.3	1	NaN	2.326	45	0.41987	
NEGATIVE	5820719	142.8	1	NaN	8.196	43	0.16987	133.2	1	NaN	5.057	43	0.08333	117.2	1	NaN	3.402	43	0.61111	140.1	1	NaN	8.443	29	0.08761	124.3	1	NaN	4.496	46	0.05235	120.6	1	NaN	3.674	33	0.44551	146.4	1	NaN	6.262	45	0.01923	128.9	1	NaN	5.927	43	0.17094	131.7	1	NaN	5.947	38	0.09188	128.5	1	NaN	5.195	52	0.15491	117.5	1	NaN	3.943	51	0.07051	111.3	1	NaN	3.874	27	0.26282	
NEGATIVE	5820750	135.2	1	NaN	5.409	52	0.40385	118.7	1	NaN	4.459	41	0.61966	119.0	1	NaN	4.517	39	0.51603	132.9	1	NaN	4.706	45	0.24359	117.1	1	NaN	2.625	34	0.23184	123.9	1	NaN	4.144	35	0.28953	126.7	1	NaN	6.797	41	0.30556	131.5	1	NaN	5.039	52	0.11218	133.6	1	NaN	7.115	38	0.06838	120.7	1	NaN	8.680	33	0.40919	114.2	1	NaN	4.389	32	0.15491	109.6	1	NaN	3.234	40	0.33547	
NEGATIVE	5860113	124.1	1	NaN	5.323	42	0.80342	121.7	1	NaN	4.018	36	0.45727	111.7	1	NaN	4.145	34	0.86752	120.8	1	NaN	4.882	37	0.69124	108.3	1	NaN	3.906	38	0.74679	119.0	1	NaN	5.164	40	0.52564	116.0	1	NaN	5.750	30	0.72009	112.6	1	NaN	6.299	29	0.77885	110.9	1	NaN	6.027	24	0.78632	120.8	1	NaN	5.463	42	0.40171	105.6	1	NaN	4.085	47	0.59188	102.7	1	NaN	3.266	38	0.80449	
NEGATIVE	5860278	135.0	1	NaN	6.045	24	0.41239	129.7	1	NaN	4.148	32	0.13996	117.8	1	NaN	4.478	41	0.58440	143.8	1	NaN	7.155	39	0.05128	112.6	1	NaN	2.986	32	0.47436	124.2	1	NaN	5.010	28	0.26709	119.3	1	NaN	5.517	46	0.60684	110.0	1	NaN	6.142	23	0.84722	114.7	1	NaN	5.717	34	0.63889	137.9	1	NaN	6.308	37	0.04274	103.6	1	NaN	5.077	26	0.70833	112.6	1	NaN	3.193	39	0.20299	
NEGATIVE	5860563	113.8	1	NaN	4.496	54	0.96688	121.1	1	NaN	5.098	33	0.49893	118.1	1	NaN	3.030	44	0.56090	113.9	1	NaN	5.353	42	0.88889	118.0	1	NaN	4.683	45	0.19658	121.4	1	NaN	4.275	40	0.40385	111.7	1	NaN	4.336	50	0.84829	109.3	1	NaN	5.233	40	0.86752	100.6	1	NaN	3.868	46	0.96581	96.5	1	NaN	3.690	53	0.98397	102.4	1	NaN	2.519	42	0.78205	98.9	1	NaN	3.200	40	0.94231	
NEGATIVE	5870128	131.0	1	NaN	6.730	45	0.57051	110.4	1	NaN	2.330	45	0.94124	116.3	1	NaN	3.268	38	0.65812	136.5	1	NaN	7.333	38	0.14850	106.9	1	NaN	3.612	43	0.80983	114.6	1	NaN	3.763	45	0.77457	136.9	1	NaN	5.495	49	0.07906	127.5	1	NaN	5.458	43	0.21261	111.0	1	NaN	6.509	40	0.78526	120.9	1	NaN	5.416	47	0.39744	99.8	1	NaN	3.498	36	0.87286	104.9	1	NaN	3.268	32	0.67094	
NEGATIVE	5870228	153.1	1	NaN	7.887	40	0.03953	117.2	1	NaN	3.123	44	0.71261	121.6	1	NaN	3.869	44	0.34936	128.9	1	NaN	5.816	44	0.37714	109.8	1	NaN	2.629	51	0.65705	122.8	1	NaN	4.570	50	0.33761	133.0	1	NaN	6.557	41	0.12500	120.3	1	NaN	4.529	43	0.48504	112.9	1	NaN	4.983	41	0.70620	112.3	1	NaN	4.544	53	0.72115	106.8	1	NaN	4.012	44	0.52030	110.6	1	NaN	4.574	39	0.28739	
NEGATIVE	5870373	126.3	1	NaN	5.727	39	0.72756	105.3	1	NaN	2.670	43	0.99679	117.5	1	NaN	4.025	29	0.59402	114.8	1	NaN	6.081	33	0.86645	109.1	1	NaN	3.676	34	0.69872	117.9	1	NaN	3.848	31	0.58761	121.0	1	NaN	6.431	37	0.52885	115.9	1	NaN	4.917	36	0.66453	113.7	1	NaN	5.217	35	0.68269	107.7	1	NaN	5.138	36	0.85150	116.3	1	NaN	4.432	37	0.10363	110.8	1	NaN	3.527	34	0.27671	
NEGATIVE	5870577	132.7	1	NaN	5.542	39	0.50000	114.2	1	NaN	3.379	33	0.85363	112.1	1	NaN	2.919	30	0.85470	117.8	1	NaN	6.089	37	0.78953	104.6	1	NaN	3.174	31	0.90278	104.4	1	NaN	3.530	30	0.99038	109.3	1	NaN	6.279	37	0.89530	113.4	1	NaN	5.355	42	0.75000	111.3	1	NaN	4.318	31	0.77030	114.0	1	NaN	6.156	30	0.66453	101.4	1	NaN	3.079	41	0.81624	108.8	1	NaN	4.765	30	0.38141	
NEGATIVE	5870750	126.1	1	NaN	5.758	50	0.73077	124.7	1	NaN	4.853	34	0.30235	124.7	1	NaN	4.221	50	0.20833	117.4	1	NaN	5.400	29	0.80342	109.6	1	NaN	2.861	49	0.67094	120.6	1	NaN	3.654	39	0.44872	121.1	1	NaN	5.153	40	0.52564	129.3	1	NaN	6.701	40	0.16239	129.1	1	NaN	8.336	30	0.13568	121.1	1	NaN	5.341	46	0.38996	93.7	1	NaN	3.462	34	0.98718	106.7	1	NaN	2.666	42	0.53953	
NEGATIVE	5890241	135.7	1	NaN	5.844	47	0.38462	114.1	1	NaN	2.763	44	0.86004	113.3	1	NaN	4.335	33	0.81197	133.3	1	NaN	7.053	43	0.23397	105.2	1	NaN	3.328	30	0.88675	119.9	1	NaN	4.534	43	0.49679	120.4	1	NaN	5.153	45	0.55449	133.6	1	NaN	4.587	54	0.08654	124.1	1	NaN	4.503	46	0.25748	129.4	1	NaN	5.899	44	0.13355	108.3	1	NaN	3.515	52	0.41560	105.2	1	NaN	3.073	53	0.65598	
NEGATIVE	5890468	134.0	1	NaN	5.772	57	0.45085	121.9	1	NaN	4.148	50	0.45192	121.1	1	NaN	3.384	54	0.36538	133.7	1	NaN	4.696	64	0.21154	108.5	1	NaN	3.581	39	0.72650	120.5	1	NaN	4.366	42	0.45513	122.9	1	NaN	4.758	56	0.43590	113.8	1	NaN	4.894	45	0.73077	113.3	1	NaN	4.044	48	0.69658	125.7	1	NaN	5.488	36	0.21902	106.9	1	NaN	5.108	33	0.51282	113.0	1	NaN	3.684	45	0.18590	
NEGATIVE	5890561	163.0	1	NaN	8.048	53	0.01816	143.7	1	NaN	4.106	59	0.01709	138.8	1	NaN	4.350	39	0.02137	159.2	1	NaN	6.831	48	0.01496	137.4	1	NaN	4.007	43	0.00748	139.3	1	NaN	4.165	55	0.03953	146.1	1	NaN	7.059	53	0.02244	148.5	1	NaN	7.603	48	0.00641	142.4	1	NaN	6.405	48	0.01709	145.6	1	NaN	6.118	76	0.02137	125.5	1	NaN	4.742	43	0.01603	113.5	1	NaN	3.680	51	0.16880	
NEGATIVE	5890673	140.3	1	NaN	5.165	50	0.23718	123.2	1	NaN	4.518	41	0.37393	115.9	1	NaN	3.992	45	0.68590	117.2	1	NaN	5.865	43	0.80769	110.4	1	NaN	3.185	39	0.61325	116.8	1	NaN	3.928	41	0.66774	129.8	1	NaN	4.919	45	0.20620	115.8	1	NaN	5.439	36	0.66667	124.2	1	NaN	6.349	42	0.25427	111.0	1	NaN	5.075	44	0.76389	108.8	1	NaN	3.709	47	0.38141	101.3	1	NaN	3.303	40	0.85043	
NEGATIVE	5890717	134.3	1	NaN	7.014	41	0.43803	113.5	1	NaN	3.005	39	0.87927	104.4	1	NaN	3.460	42	0.98932	135.4	1	NaN	6.797	42	0.16880	109.3	1	NaN	3.704	39	0.68483	110.6	1	NaN	3.960	41	0.91346	127.8	1	NaN	6.463	38	0.27564	108.9	1	NaN	4.971	38	0.88141	118.3	1	NaN	4.494	49	0.49466	125.6	1	NaN	6.877	44	0.22650	106.2	1	NaN	3.034	37	0.55769	105.7	1	NaN	4.229	32	0.62500	
NEGATIVE	5900093	119.9	1	NaN	7.084	30	0.89316	127.8	1	NaN	3.907	47	0.18483	135.5	1	NaN	4.356	35	0.03419	125.2	1	NaN	6.138	44	0.51709	127.5	1	NaN	3.778	56	0.03419	137.4	1	NaN	5.339	37	0.05342	121.7	1	NaN	5.445	41	0.48932	112.8	1	NaN	5.076	47	0.76923	109.4	1	NaN	3.846	52	0.83547	120.3	1	NaN	5.584	49	0.42308	117.1	1	NaN	4.721	39	0.08226	126.4	1	NaN	5.040	50	0.01282	
NEGATIVE	5900129	143.7	1	NaN	6.450	49	0.15385	137.4	1	NaN	5.962	40	0.03953	124.9	1	NaN	5.217	37	0.19338	138.0	1	NaN	5.562	63	0.11325	108.3	1	NaN	4.227	35	0.74573	121.6	1	NaN	3.195	50	0.39637	131.8	1	NaN	6.658	50	0.15919	116.7	1	NaN	4.435	49	0.62927	133.7	1	NaN	6.367	42	0.06731	128.6	1	NaN	6.056	45	0.15385	106.5	1	NaN	5.121	39	0.53739	104.3	1	NaN	4.262	27	0.70833	
NEGATIVE	5900187	149.1	1	NaN	7.895	43	0.07372	118.2	1	NaN	3.444	38	0.65278	120.3	1	NaN	3.813	38	0.42201	127.2	1	NaN	7.056	33	0.44658	109.3	1	NaN	3.003	40	0.69017	123.4	1	NaN	3.845	39	0.31197	136.3	1	NaN	6.358	47	0.08761	117.5	1	NaN	4.904	42	0.59829	122.9	1	NaN	5.571	40	0.29808	126.1	1	NaN	5.694	43	0.20727	96.5	1	NaN	2.749	39	0.95833	108.7	1	NaN	3.817	40	0.38782	
NEGATIVE	5900292	127.5	1	NaN	6.506	41	0.68697	112.0	1	NaN	2.679	42	0.90919	109.1	1	NaN	3.053	36	0.94017	118.8	1	NaN	6.339	39	0.75962	119.6	1	NaN	2.634	44	0.14103	124.7	1	NaN	4.663	42	0.24359	114.5	1	NaN	5.595	32	0.77457	116.2	1	NaN	5.104	45	0.65491	118.1	1	NaN	5.984	40	0.50962	108.1	1	NaN	4.901	40	0.84188	110.9	1	NaN	5.662	37	0.27137	118.6	1	NaN	3.699	45	0.05449	
NEGATIVE	5900398	132.0	1	NaN	6.056	45	0.53098	115.0	1	NaN	3.029	45	0.82479	123.2	1	NaN	4.498	33	0.27137	123.7	1	NaN	6.452	33	0.58547	106.6	1	NaN	3.248	44	0.82051	124.8	1	NaN	4.931	34	0.23611	114.3	1	NaN	4.201	45	0.78098	134.2	1	NaN	6.222	40	0.08013	112.5	1	NaN	4.568	42	0.72222	120.6	1	NaN	5.021	42	0.41346	98.5	1	NaN	4.242	41	0.91453	105.3	1	NaN	3.111	48	0.64637	
NEGATIVE	5910338	123.0	1	NaN	5.663	32	0.83013	130.9	1	NaN	5.210	42	0.11752	124.7	1	NaN	3.967	47	0.19872	124.9	1	NaN	5.379	38	0.52991	111.5	1	NaN	3.594	39	0.54487	117.6	1	NaN	2.813	43	0.61325	126.0	1	NaN	5.356	42	0.32799	126.0	1	NaN	4.546	49	0.24466	120.8	1	NaN	6.597	41	0.38034	108.3	1	NaN	4.466	38	0.83868	110.1	1	NaN	4.057	33	0.31517	110.0	1	NaN	3.571	33	0.32051	
NEGATIVE	5910414	139.1	1	NaN	7.424	40	0.26603	114.5	1	NaN	4.552	34	0.84402	100.0	1	NaN	3.481	31	1.00000	122.4	1	NaN	5.545	44	0.63889	95.8	1	NaN	3.844	34	0.99573	114.7	1	NaN	3.333	52	0.76923	114.7	1	NaN	5.255	41	0.76496	113.6	1	NaN	5.547	34	0.74145	126.7	1	NaN	6.418	47	0.18803	130.1	1	NaN	4.903	38	0.12393	106.1	1	NaN	4.737	40	0.56410	96.7	1	NaN	3.619	29	0.97543	
NEGATIVE	5960156	164.1	1	NaN	7.402	47	0.01496	134.2	1	NaN	4.215	45	0.07158	128.8	1	NaN	4.031	44	0.10470	161.4	1	NaN	6.584	39	0.01068	117.5	1	NaN	3.577	47	0.20940	117.9	1	NaN	3.983	35	0.59081	146.0	1	NaN	6.640	42	0.02350	142.1	1	NaN	8.437	44	0.02137	136.4	1	NaN	5.913	48	0.04167	125.8	1	NaN	6.630	45	0.21688	110.1	1	NaN	4.102	43	0.31838	122.1	1	NaN	4.083	51	0.03098	
NEGATIVE	5960184	129.5	1	NaN	6.666	31	0.61218	135.3	1	NaN	4.200	52	0.05556	118.6	1	NaN	4.364	45	0.53526	134.3	1	NaN	6.838	36	0.19765	110.5	1	NaN	3.731	34	0.60791	132.6	1	NaN	4.980	41	0.09615	112.5	1	NaN	4.807	43	0.83013	99.3	1	NaN	3.726	43	0.98932	120.0	1	NaN	6.968	35	0.41667	110.3	1	NaN	5.254	43	0.78419	114.0	1	NaN	4.837	48	0.16774	109.5	1	NaN	3.893	44	0.33761	
NEGATIVE	5960592	140.4	1	NaN	9.828	23	0.23291	179.3	1	NaN	4.340	39	0.00107	201.3	1	NaN	5.719	44	0.00107	119.9	1	NaN	5.516	42	0.72009	199.4	1	NaN	6.668	39	0.00107	253.2	1	NaN	6.565	57	0.00107	137.0	1	NaN	6.537	48	0.07479	125.1	1	NaN	4.891	44	0.28632	121.4	1	NaN	5.165	40	0.35791	125.4	1	NaN	5.874	44	0.23504	159.2	1	NaN	6.651	39	0.00107	152.5	1	NaN	4.900	56	0.00107	
NEGATIVE	5960722	139.8	1	NaN	8.351	28	0.24679	109.0	1	NaN	2.867	40	0.95940	111.3	1	NaN	3.939	31	0.88141	133.7	1	NaN	9.061	29	0.20940	107.7	1	NaN	3.602	40	0.77671	115.4	1	NaN	3.572	21	0.73718	121.3	1	NaN	7.595	33	0.51068	120.9	1	NaN	5.249	36	0.45085	114.4	1	NaN	4.411	32	0.65064	114.8	1	NaN	4.547	46	0.63675	103.4	1	NaN	3.519	35	0.71688	102.7	1	NaN	3.863	37	0.80128	
NEGATIVE	6020465	126.4	1	NaN	4.938	43	0.72650	118.9	1	NaN	4.380	43	0.61538	114.5	1	NaN	4.572	22	0.75107	113.6	1	NaN	6.720	27	0.89423	103.2	1	NaN	3.563	34	0.94124	118.2	1	NaN	4.571	47	0.57265	115.1	1	NaN	4.715	30	0.75214	106.2	1	NaN	4.542	40	0.92521	115.2	1	NaN	4.266	34	0.61752	95.8	1	NaN	6.075	30	0.98611	113.0	1	NaN	4.230	42	0.20727	98.4	1	NaN	2.734	36	0.95085	
NEGATIVE	6020546	126.6	1	NaN	6.314	41	0.72009	104.7	1	NaN	2.840	29	0.99893	120.6	1	NaN	3.094	37	0.39850	125.7	1	NaN	6.485	27	0.50427	107.8	1	NaN	3.851	34	0.77350	118.8	1	NaN	3.945	42	0.54487	101.9	1	NaN	4.086	39	0.97863	110.4	1	NaN	4.317	44	0.83654	104.9	1	NaN	3.511	34	0.92094	86.2	1	NaN	4.820	27	1.00000	113.5	1	NaN	4.730	33	0.18376	108.7	1	NaN	6.318	26	0.38889	
NEGATIVE	6020646	149.5	1	NaN	8.577	38	0.06838	113.2	1	NaN	3.851	23	0.88675	119.7	1	NaN	4.352	41	0.45406	124.9	1	NaN	6.364	32	0.53098	111.4	1	NaN	3.854	38	0.55556	120.1	1	NaN	3.773	38	0.48932	114.5	1	NaN	5.626	38	0.77244	117.7	1	NaN	5.590	27	0.59402	107.4	1	NaN	6.133	25	0.88141	121.7	1	NaN	6.086	32	0.36432	107.7	1	NaN	4.100	31	0.45833	106.3	1	NaN	3.461	45	0.57158	
NEGATIVE	6040500	137.6	1	NaN	6.365	40	0.32051	120.9	1	NaN	3.902	36	0.50855	117.0	1	NaN	4.106	47	0.62286	123.6	1	NaN	5.909	46	0.59081	118.6	1	NaN	4.762	42	0.17308	131.6	1	NaN	6.108	39	0.10684	125.3	1	NaN	6.400	33	0.35043	112.8	1	NaN	5.155	36	0.76496	122.6	1	NaN	4.286	48	0.30876	120.9	1	NaN	5.865	42	0.39637	101.5	1	NaN	3.556	50	0.81410	114.3	1	NaN	4.493	38	0.14103	
NEGATIVE	6040669	134.2	1	NaN	6.309	43	0.44231	114.3	1	NaN	3.792	32	0.85043	119.8	1	NaN	5.232	21	0.44444	119.6	1	NaN	5.159	41	0.73291	107.9	1	NaN	2.740	41	0.76923	124.4	1	NaN	4.927	37	0.25321	120.2	1	NaN	5.556	41	0.56197	116.3	1	NaN	4.848	46	0.65171	128.7	1	NaN	7.138	37	0.14209	122.3	1	NaN	5.618	41	0.34081	101.3	1	NaN	3.365	32	0.82158	111.2	1	NaN	4.609	32	0.26389	
NEGATIVE	6040670	140.6	1	NaN	6.456	32	0.22436	129.7	1	NaN	4.275	34	0.13675	135.2	1	NaN	4.323	33	0.03632	140.6	1	NaN	9.028	35	0.07692	123.2	1	NaN	3.106	53	0.06303	141.4	1	NaN	4.345	45	0.02778	142.8	1	NaN	6.326	35	0.03419	135.6	1	NaN	6.047	42	0.06944	121.2	1	NaN	6.212	41	0.36432	143.6	1	NaN	6.088	48	0.02244	117.3	1	NaN	4.978	34	0.07372	118.1	1	NaN	3.222	44	0.06090	
NEGATIVE	6040736	129.2	1	NaN	5.464	44	0.63141	119.6	1	NaN	5.295	31	0.58013	111.7	1	NaN	3.167	45	0.86538	124.0	1	NaN	6.112	44	0.57158	104.4	1	NaN	3.449	33	0.90705	117.5	1	NaN	2.763	29	0.62393	128.9	1	NaN	7.516	44	0.23825	109.1	1	NaN	4.237	42	0.87500	112.0	1	NaN	4.594	51	0.74893	133.2	1	NaN	5.706	25	0.08654	98.1	1	NaN	3.034	46	0.92308	105.0	1	NaN	4.250	32	0.66774	
NEGATIVE	6060541	114.5	1	NaN	5.674	42	0.96047	134.7	1	NaN	4.705	23	0.06303	124.4	1	NaN	3.828	30	0.21688	135.7	1	NaN	6.445	41	0.16453	120.2	1	NaN	3.210	32	0.12500	135.5	1	NaN	4.995	34	0.07158	126.2	1	NaN	5.470	35	0.32051	113.4	1	NaN	5.777	38	0.75107	113.3	1	NaN	5.093	48	0.69551	111.1	1	NaN	3.305	25	0.76282	111.7	1	NaN	4.616	32	0.24145	107.7	1	NaN	2.670	30	0.45406	
NEGATIVE	6100075	127.6	1	NaN	5.593	44	0.68376	120.5	1	NaN	4.611	46	0.52671	125.5	1	NaN	4.221	37	0.17415	129.9	1	NaN	7.323	37	0.34081	108.5	1	NaN	3.157	37	0.72756	105.4	1	NaN	2.722	34	0.98397	133.8	1	NaN	9.081	30	0.11645	127.5	1	NaN	8.296	30	0.21047	110.5	1	NaN	3.727	58	0.80556	121.8	1	NaN	6.573	35	0.35897	105.7	1	NaN	3.565	39	0.58761	102.9	1	NaN	3.107	40	0.78846	
NEGATIVE	6100288	132.2	1	NaN	6.654	44	0.52030	118.2	1	NaN	3.751	38	0.65598	124.0	1	NaN	4.909	51	0.23504	128.8	1	NaN	6.890	32	0.38248	111.0	1	NaN	3.627	41	0.57051	113.4	1	NaN	4.487	37	0.82372	122.9	1	NaN	5.397	50	0.44017	116.8	1	NaN	4.670	48	0.62821	120.5	1	NaN	3.757	33	0.39423	125.0	1	NaN	7.744	33	0.24679	95.9	1	NaN	2.672	38	0.97009	107.1	1	NaN	3.310	45	0.50855	
NEGATIVE	6100397	138.6	1	NaN	5.933	50	0.28312	114.9	1	NaN	3.059	47	0.82906	114.1	1	NaN	3.642	45	0.77030	127.8	1	NaN	6.716	36	0.41880	112.9	1	NaN	3.217	55	0.45833	124.7	1	NaN	4.029	48	0.24466	123.7	1	NaN	5.144	45	0.39744	119.6	1	NaN	6.113	31	0.51709	125.3	1	NaN	4.501	53	0.22329	120.8	1	NaN	5.028	49	0.40491	107.8	1	NaN	3.423	61	0.45299	107.7	1	NaN	3.791	47	0.45833	
NEGATIVE	6100441	144.2	1	NaN	7.708	41	0.14530	120.8	1	NaN	3.483	53	0.51389	122.8	1	NaN	4.113	43	0.28953	125.5	1	NaN	6.618	39	0.50748	111.0	1	NaN	3.168	37	0.57265	114.6	1	NaN	3.981	35	0.77671	114.6	1	NaN	3.709	38	0.77030	120.3	1	NaN	4.448	55	0.48291	105.9	1	NaN	4.003	40	0.90064	118.3	1	NaN	5.799	34	0.51496	118.8	1	NaN	6.830	22	0.05556	113.6	1	NaN	3.953	44	0.16453	
NEGATIVE	6110215	119.8	1	NaN	5.349	40	0.89423	108.5	1	NaN	3.063	36	0.96902	116.8	1	NaN	3.523	49	0.63355	120.4	1	NaN	5.029	51	0.70299	108.4	1	NaN	2.739	36	0.73504	116.9	1	NaN	3.867	41	0.66026	112.7	1	NaN	3.920	43	0.82372	117.4	1	NaN	4.383	44	0.60256	107.8	1	NaN	4.351	47	0.87286	111.8	1	NaN	5.005	38	0.74573	91.5	1	NaN	2.853	41	0.99786	94.7	1	NaN	3.667	33	0.98932	
NEGATIVE	6110382	153.9	1	NaN	7.423	54	0.03526	127.8	1	NaN	5.640	41	0.18697	119.6	1	NaN	4.669	41	0.46795	139.8	1	NaN	7.746	48	0.09081	122.9	1	NaN	4.245	40	0.06838	136.2	1	NaN	4.663	49	0.06624	141.5	1	NaN	5.669	59	0.04060	131.3	1	NaN	6.375	49	0.11752	119.9	1	NaN	6.170	42	0.41880	134.9	1	NaN	6.133	47	0.06410	112.8	1	NaN	3.954	45	0.21581	114.5	1	NaN	2.853	62	0.13355	
NEGATIVE	6110458	130.2	1	NaN	5.291	44	0.59722	128.4	1	NaN	4.190	53	0.16667	121.0	1	NaN	4.440	44	0.37393	118.6	1	NaN	5.502	46	0.76389	112.1	1	NaN	3.271	49	0.50000	120.4	1	NaN	4.822	33	0.46368	125.2	1	NaN	5.237	43	0.35363	118.2	1	NaN	4.780	44	0.57158	120.3	1	NaN	5.189	40	0.40064	117.2	1	NaN	4.712	60	0.55235	110.4	1	NaN	4.579	50	0.30128	109.2	1	NaN	3.321	47	0.35897	
NEGATIVE	6110682	111.3	1	NaN	5.476	30	0.98397	120.9	1	NaN	4.754	38	0.51068	109.1	1	NaN	3.663	35	0.93910	114.1	1	NaN	5.091	45	0.88462	110.7	1	NaN	4.255	28	0.58868	129.9	1	NaN	5.415	31	0.13568	104.2	1	NaN	4.553	38	0.96154	97.7	1	NaN	5.731	27	0.99359	91.0	1	NaN	3.893	42	0.99466	109.0	1	NaN	5.959	28	0.82372	102.4	1	NaN	3.995	36	0.77991	107.8	1	NaN	4.611	31	0.44765	
NEGATIVE	6110722	120.7	1	NaN	4.767	54	0.87607	125.0	1	NaN	4.198	39	0.28846	120.6	1	NaN	3.176	47	0.39744	111.0	1	NaN	5.113	34	0.94124	111.3	1	NaN	4.271	39	0.55769	127.0	1	NaN	4.189	53	0.17521	112.5	1	NaN	5.721	39	0.82906	112.0	1	NaN	4.169	56	0.79701	115.2	1	NaN	5.419	42	0.61538	118.6	1	NaN	4.740	42	0.50427	113.2	1	NaN	3.775	54	0.20085	103.4	1	NaN	2.899	49	0.76175	
NEGATIVE	6110725	135.3	1	NaN	4.763	57	0.39530	120.0	1	NaN	4.663	35	0.55983	119.3	1	NaN	3.096	52	0.48291	123.4	1	NaN	6.116	49	0.59615	113.5	1	NaN	4.504	42	0.42201	125.5	1	NaN	4.303	43	0.22009	119.6	1	NaN	4.523	50	0.59188	116.0	1	NaN	5.442	42	0.66026	137.1	1	NaN	8.549	32	0.03953	103.8	1	NaN	4.969	40	0.92628	103.6	1	NaN	3.796	50	0.71047	97.2	1	NaN	2.846	41	0.97009	
NEGATIVE	6130019	126.4	1	NaN	5.269	34	0.72436	112.5	1	NaN	3.618	34	0.89850	117.8	1	NaN	4.359	41	0.58547	124.0	1	NaN	5.474	31	0.57265	115.1	1	NaN	4.608	25	0.33227	114.6	1	NaN	3.629	43	0.77350	127.2	1	NaN	6.741	34	0.29060	127.8	1	NaN	5.549	42	0.19872	120.6	1	NaN	5.956	31	0.38996	105.6	1	NaN	3.597	47	0.88782	110.1	1	NaN	4.572	37	0.32158	112.4	1	NaN	4.729	36	0.20620	
NEGATIVE	6130358	153.9	1	NaN	7.100	49	0.03419	123.6	1	NaN	5.265	47	0.36218	123.1	1	NaN	4.104	49	0.27457	141.8	1	NaN	6.886	49	0.06731	119.8	1	NaN	4.124	55	0.13462	135.9	1	NaN	4.617	49	0.06944	146.2	1	NaN	8.011	44	0.02030	136.7	1	NaN	6.439	58	0.05342	139.4	1	NaN	5.528	53	0.02457	141.5	1	NaN	6.553	57	0.02778	114.2	1	NaN	3.939	54	0.15705	112.9	1	NaN	3.703	53	0.18910	
